code,year,life_expectancy
ANT,1952,60.02
ANT,1953,61
ANT,1954,61.89
ANT,1955,62.7
ANT,1956,63.43
ANT,1957,64.08
ANT,1958,64.65
ANT,1959,65.15
ANT,1960,65.6
ANT,1961,65.99
ANT,1962,66.34
ANT,1963,66.67
ANT,1964,67
ANT,1965,67.33
ANT,1966,67.67
ANT,1967,68.03
ANT,1968,68.41
ANT,1969,68.81
ANT,1970,69.22
ANT,1971,69.63
ANT,1972,70.05
ANT,1973,70.45
ANT,1974,70.84
ANT,1975,71.21
ANT,1976,71.58
ANT,1977,71.94
ANT,1978,72.29
ANT,1979,72.64
ANT,1980,72.96
ANT,1981,73.27
ANT,1982,73.56
ANT,1983,73.8
ANT,1984,74.02
ANT,1985,74.19
ANT,1986,74.33
ANT,1987,74.42
ANT,1988,74.49
ANT,1989,74.52
ANT,1990,74.54
ANT,1991,74.53
ANT,1992,74.52
ANT,1993,74.5
ANT,1994,74.49
ANT,1995,74.48
ANT,1996,74.48
ANT,1997,74.5
ANT,1998,74.53
ANT,1999,74.57
ANT,2000,74.65
ANT,2001,74.76
ANT,2002,74.91
ANT,2003,75.09
ANT,2004,75.3
ANT,2005,75.53
ANT,2006,75.76
ANT,2007,75.98
ANT,2008,76.18
ANT,2009,76.36
ANT,2010,76.52
ANT,2011,76.65
ANT,2012,76.77
ANT,2013,76.89
ANT,2014,77.01
ANT,2015,77.14
ANT,2016,77.27
NCL,1800,26
NCL,1801,26
NCL,1802,26
NCL,1803,26
NCL,1804,26
NCL,1805,26
NCL,1806,26
NCL,1807,26
NCL,1808,26
NCL,1809,26
NCL,1810,26
NCL,1811,26
NCL,1812,26
NCL,1813,26
NCL,1814,26
NCL,1815,26
NCL,1816,26
NCL,1817,26
NCL,1818,26
NCL,1819,26
NCL,1820,26
NCL,1821,26
NCL,1822,26
NCL,1823,26
NCL,1824,26
NCL,1825,26
NCL,1826,26
NCL,1827,26
NCL,1828,26
NCL,1829,26
NCL,1830,26
NCL,1831,26
NCL,1832,26
NCL,1833,26
NCL,1834,26
NCL,1835,26
NCL,1836,26
NCL,1837,26
NCL,1838,26
NCL,1839,26
NCL,1840,26
NCL,1841,26
NCL,1842,26
NCL,1843,26
NCL,1844,26
NCL,1845,26
NCL,1846,26
NCL,1847,26
NCL,1848,26
NCL,1849,26
NCL,1850,26
NCL,1851,26
NCL,1852,26
NCL,1853,26
NCL,1854,26
NCL,1855,26
NCL,1856,26
NCL,1857,26
NCL,1858,26
NCL,1859,26
NCL,1860,26
NCL,1861,26
NCL,1862,26
NCL,1863,26
NCL,1864,26
NCL,1865,26
NCL,1866,26
NCL,1867,26
NCL,1868,26
NCL,1869,26
NCL,1870,26
NCL,1871,26
NCL,1872,26
NCL,1873,26
NCL,1874,26
NCL,1875,26
NCL,1876,26
NCL,1877,26
NCL,1878,16
NCL,1879,26
NCL,1880,26
NCL,1881,26
NCL,1882,26
NCL,1883,26
NCL,1884,26
NCL,1885,26
NCL,1886,26
NCL,1887,26
NCL,1888,26
NCL,1889,26
NCL,1890,26
NCL,1891,26
NCL,1892,26
NCL,1893,26
NCL,1894,26
NCL,1895,26
NCL,1896,26
NCL,1897,26
NCL,1898,26
NCL,1899,26
NCL,1900,26
NCL,1901,26
NCL,1902,26
NCL,1903,26
NCL,1904,26
NCL,1905,26
NCL,1906,26
NCL,1907,26
NCL,1908,26
NCL,1909,26
NCL,1910,26
NCL,1911,26
NCL,1912,26
NCL,1913,26
NCL,1914,26
NCL,1915,26
NCL,1916,26
NCL,1917,26
NCL,1918,26
NCL,1919,26
NCL,1920,26
NCL,1921,26
NCL,1922,26
NCL,1923,26
NCL,1924,26
NCL,1925,26
NCL,1926,26.92
NCL,1927,27.85
NCL,1928,28.77
NCL,1929,29.69
NCL,1930,30.62
NCL,1931,31.54
NCL,1932,32.46
NCL,1933,33.39
NCL,1934,34.31
NCL,1935,35.23
NCL,1936,36.16
NCL,1937,37.08
NCL,1938,38.01
NCL,1939,38.93
NCL,1940,39.85
NCL,1941,40.78
NCL,1942,41.7
NCL,1943,42.62
NCL,1944,43.55
NCL,1945,44.47
NCL,1946,45.39
NCL,1947,46.32
NCL,1948,47.24
NCL,1949,48.16
NCL,1950,49.09
NCL,1951,49.51
NCL,1952,50.34
NCL,1953,51.16
NCL,1954,51.96
NCL,1955,52.74
NCL,1956,53.5
NCL,1957,54.25
NCL,1958,54.98
NCL,1959,55.69
NCL,1960,56.38
NCL,1961,57.06
NCL,1962,57.72
NCL,1963,58.36
NCL,1964,58.99
NCL,1965,59.6
NCL,1966,60.19
NCL,1967,60.77
NCL,1968,61.33
NCL,1969,61.89
NCL,1970,62.42
NCL,1971,62.95
NCL,1972,63.46
NCL,1973,63.95
NCL,1974,64.44
NCL,1975,64.91
NCL,1976,65.37
NCL,1977,65.81
NCL,1978,66.25
NCL,1979,66.68
NCL,1980,67.09
NCL,1981,67.5
NCL,1982,67.89
NCL,1983,68.28
NCL,1984,68.65
NCL,1985,69.02
NCL,1986,69.37
NCL,1987,69.72
NCL,1988,70.05
NCL,1989,70.38
NCL,1990,70.7
NCL,1991,71.01
NCL,1992,71.31
NCL,1993,71.6
NCL,1994,71.89
NCL,1995,72.16
NCL,1996,72.43
NCL,1997,72.7
NCL,1998,72.95
NCL,1999,73.21
NCL,2000,73.46
NCL,2001,73.7
NCL,2002,73.94
NCL,2003,74.17
NCL,2004,74.4
NCL,2005,74.62
NCL,2006,74.84
NCL,2007,75.05
NCL,2008,75.26
NCL,2009,75.47
NCL,2010,75.67
NCL,2011,75.88
NCL,2012,76.09
NCL,2013,76.31
NCL,2014,76.52
NCL,2015,76.74
NCL,2016,76.96
NZL,1800,34.05
NZL,1801,34.05
NZL,1802,34.05
NZL,1803,34.05
NZL,1804,34.05
NZL,1805,34.05
NZL,1806,34.05
NZL,1807,34.05
NZL,1808,34.05
NZL,1809,34.05
NZL,1810,34.05
NZL,1811,34.05
NZL,1812,34.05
NZL,1813,34.05
NZL,1814,34.05
NZL,1815,34.05
NZL,1816,34.05
NZL,1817,34.05
NZL,1818,34.05
NZL,1819,34.05
NZL,1820,34.05
NZL,1821,34.05
NZL,1822,34.05
NZL,1823,34.05
NZL,1824,34.05
NZL,1825,34.05
NZL,1826,34.05
NZL,1827,34.05
NZL,1828,34.05
NZL,1829,34.05
NZL,1830,34.05
NZL,1831,34.05
NZL,1832,34.05
NZL,1833,34.05
NZL,1834,34.05
NZL,1835,34.05
NZL,1836,34.05
NZL,1837,34.05
NZL,1838,34.05
NZL,1839,34.05
NZL,1840,34.05
NZL,1841,34.05
NZL,1842,34.05
NZL,1843,34.05
NZL,1844,34.05
NZL,1845,34.05
NZL,1846,34.05
NZL,1847,34.05
NZL,1848,34.05
NZL,1849,34.05
NZL,1850,34.05
NZL,1851,34.05
NZL,1852,34.05
NZL,1853,34.05
NZL,1854,34.05
NZL,1855,34.05
NZL,1856,34.05
NZL,1857,34.05
NZL,1858,34.05
NZL,1859,34.05
NZL,1860,34.05
NZL,1861,34.05
NZL,1862,34.05
NZL,1863,34.05
NZL,1864,34.05
NZL,1865,34.05
NZL,1866,34.05
NZL,1867,34.05
NZL,1868,34.05
NZL,1869,34.05
NZL,1870,34.05
NZL,1871,34.5
NZL,1872,34.94
NZL,1873,35.39
NZL,1874,35.84
NZL,1875,36.28
NZL,1876,36.73
NZL,1877,37.17
NZL,1878,37.62
NZL,1879,38.07
NZL,1880,38.51
NZL,1881,38.96
NZL,1882,39.41
NZL,1883,39.85
NZL,1884,40.3
NZL,1885,40.74
NZL,1886,41.19
NZL,1887,41.64
NZL,1888,42.08
NZL,1889,42.53
NZL,1890,42.98
NZL,1891,43.42
NZL,1892,43.87
NZL,1893,44.31
NZL,1894,44.76
NZL,1895,45.21
NZL,1896,45.65
NZL,1897,46.1
NZL,1898,46.55
NZL,1899,46.99
NZL,1900,47.44
NZL,1901,47.88
NZL,1902,48.33
NZL,1903,48.78
NZL,1904,49.22
NZL,1905,49.67
NZL,1906,50.12
NZL,1907,50.56
NZL,1908,51.01
NZL,1909,51.46
NZL,1910,51.9
NZL,1911,52.35
NZL,1912,52.79
NZL,1913,53.24
NZL,1914,53.69
NZL,1915,54.13
NZL,1916,54.58
NZL,1917,55.03
NZL,1918,47.01
NZL,1919,55.92
NZL,1920,56.36
NZL,1921,56.81
NZL,1922,57.26
NZL,1923,57.7
NZL,1924,58.15
NZL,1925,58.6
NZL,1926,59.04
NZL,1927,59.49
NZL,1928,59.93
NZL,1929,60.38
NZL,1930,60.83
NZL,1931,61.27
NZL,1932,61.72
NZL,1933,62.17
NZL,1934,62.61
NZL,1935,63.06
NZL,1936,63.5
NZL,1937,63.95
NZL,1938,64.4
NZL,1939,64.84
NZL,1940,65.29
NZL,1941,65.74
NZL,1942,66.18
NZL,1943,66.63
NZL,1944,67.07
NZL,1945,67.52
NZL,1946,67.97
NZL,1947,68.42
NZL,1948,68.87
NZL,1949,68.99
NZL,1950,69.3
NZL,1951,69.17
NZL,1952,69.4
NZL,1953,70.25
NZL,1954,70.36
NZL,1955,70.49
NZL,1956,70.75
NZL,1957,70.27
NZL,1958,70.9
NZL,1959,70.82
NZL,1960,71.28
NZL,1961,71
NZL,1962,71.26
NZL,1963,71.33
NZL,1964,71.37
NZL,1965,71.3
NZL,1966,71.16
NZL,1967,71.54
NZL,1968,71.2
NZL,1969,71.57
NZL,1970,71.35
NZL,1971,71.8
NZL,1972,71.92
NZL,1973,71.78
NZL,1974,72.03
NZL,1975,72.3
NZL,1976,72.5
NZL,1977,72.25
NZL,1978,73.14
NZL,1979,73.18
NZL,1980,72.98
NZL,1981,73.77
NZL,1982,73.87
NZL,1983,73.97
NZL,1984,74.53
NZL,1985,74.03
NZL,1986,74.28
NZL,1987,74.36
NZL,1988,74.64
NZL,1989,75.05
NZL,1990,75.6
NZL,1991,75.9
NZL,1992,76.2
NZL,1993,76.5
NZL,1994,76.7
NZL,1995,77
NZL,1996,77.3
NZL,1997,77.6
NZL,1998,78
NZL,1999,78.2
NZL,2000,78.4
NZL,2001,78.6
NZL,2002,78.9
NZL,2003,79.1
NZL,2004,79.4
NZL,2005,79.8
NZL,2006,79.9
NZL,2007,80.1
NZL,2008,80.3
NZL,2009,80.5
NZL,2010,80.8
NZL,2011,80.8
NZL,2012,81.1
NZL,2013,81.4
NZL,2014,81.4
NZL,2015,81.4
NZL,2016,81.4
NIC,1800,25.4
NIC,1801,25.4
NIC,1802,25.4
NIC,1803,25.4
NIC,1804,25.4
NIC,1805,25.4
NIC,1806,25.4
NIC,1807,25.4
NIC,1808,25.4
NIC,1809,25.4
NIC,1810,25.4
NIC,1811,25.4
