code,year,child_mortality
MAR,1938,366.7
MAR,1939,365.7
MAR,1940,364.6
MAR,1941,350.1
MAR,1942,336
MAR,1943,322.3
MAR,1944,308.9
MAR,1945,304.9
MAR,1946,301
MAR,1947,297.1
MAR,1948,293.2
MAR,1949,289.4
MAR,1950,285.7
MAR,1951,282
MAR,1952,278.3
MAR,1953,274.7
MAR,1954,271.1
MAR,1955,265.3
MAR,1956,259.7
MAR,1957,254.4
MAR,1958,249.3
MAR,1959,244.3
MAR,1960,239.4
MAR,1961,234.5
MAR,1962,229.6
MAR,1963,224.5
MAR,1964,219.3
MAR,1965,214.1
MAR,1966,208.7
MAR,1967,203.4
MAR,1968,198.1
MAR,1969,193.2
MAR,1970,188.7
MAR,1971,184.4
MAR,1972,180.4
MAR,1973,176.1
MAR,1974,171.4
MAR,1975,166.2
MAR,1976,160.4
MAR,1977,154.1
MAR,1978,147.4
MAR,1979,140.6
MAR,1980,133.8
MAR,1981,127.2
MAR,1982,120.8
MAR,1983,114.6
MAR,1984,108.6
MAR,1985,103
MAR,1986,97.7
MAR,1987,92.7
MAR,1988,88.1
MAR,1989,84
MAR,1990,80.1
MAR,1991,76.5
MAR,1992,73
MAR,1993,69.7
MAR,1994,66.4
MAR,1995,63.3
MAR,1996,60.3
MAR,1997,57.5
MAR,1998,54.8
MAR,1999,52.3
MAR,2000,50
MAR,2001,47.9
MAR,2002,45.8
MAR,2003,43.9
MAR,2004,42.1
MAR,2005,40.4
MAR,2006,38.8
MAR,2007,37.3
MAR,2008,35.8
MAR,2009,34.5
MAR,2010,33.1
MAR,2011,31.9
MAR,2012,30.7
MAR,2013,29.7
MAR,2014,28.6
MAR,2015,27.6
MOZ,1800,439.8
MOZ,1801,439.8
MOZ,1802,439.8
MOZ,1803,439.8
MOZ,1804,439.8
MOZ,1805,439.8
MOZ,1806,439.8
MOZ,1807,439.8
MOZ,1808,439.8
MOZ,1809,439.8
MOZ,1810,439.8
MOZ,1811,439.8
MOZ,1812,439.8
MOZ,1813,439.8
MOZ,1814,439.8
MOZ,1815,439.8
MOZ,1816,439.8
MOZ,1817,439.8
MOZ,1818,439.8
MOZ,1819,439.8
MOZ,1820,439.8
MOZ,1821,439.8
MOZ,1822,439.8
MOZ,1823,439.8
MOZ,1824,439.8
MOZ,1825,439.8
MOZ,1826,439.8
MOZ,1827,439.8
MOZ,1828,439.8
MOZ,1829,439.8
MOZ,1830,439.8
MOZ,1831,439.8
MOZ,1832,439.8
MOZ,1833,439.8
MOZ,1834,439.8
MOZ,1835,439.8
MOZ,1836,439.8
MOZ,1837,439.8
MOZ,1838,439.8
MOZ,1839,439.8
MOZ,1840,439.8
MOZ,1841,439.8
MOZ,1842,439.8
MOZ,1843,439.8
MOZ,1844,439.8
MOZ,1845,439.8
MOZ,1846,439.8
MOZ,1847,439.8
MOZ,1848,439.8
MOZ,1849,439.8
MOZ,1850,439.8
MOZ,1851,439.8
MOZ,1852,439.8
MOZ,1853,439.8
MOZ,1854,439.8
MOZ,1855,439.8
MOZ,1856,439.8
MOZ,1857,439.8
MOZ,1858,439.8
MOZ,1859,439.8
MOZ,1860,439.8
MOZ,1861,439.8
MOZ,1862,439.8
MOZ,1863,439.8
MOZ,1864,439.8
MOZ,1865,439.8
MOZ,1866,439.8
MOZ,1867,439.8
MOZ,1868,439.8
MOZ,1869,439.8
MOZ,1870,439.8
MOZ,1871,439.8
MOZ,1872,439.8
MOZ,1873,439.8
MOZ,1874,439.8
MOZ,1875,439.8
MOZ,1876,439.8
MOZ,1877,439.8
MOZ,1878,439.8
MOZ,1879,439.8
MOZ,1880,439.8
MOZ,1881,439.8
MOZ,1882,439.8
MOZ,1883,439.8
MOZ,1884,439.8
MOZ,1885,439.8
MOZ,1886,439.8
MOZ,1887,439.8
MOZ,1888,439.8
MOZ,1889,439.8
MOZ,1890,439.8
MOZ,1891,439.8
MOZ,1892,439.8
MOZ,1893,439.8
MOZ,1894,439.8
MOZ,1895,439.8
MOZ,1896,439.7
MOZ,1897,439.6
MOZ,1898,439.4
MOZ,1899,439.1
MOZ,1900,438.8
MOZ,1901,438.5
MOZ,1902,438
MOZ,1903,437.5
MOZ,1904,436.9
MOZ,1905,436.3
MOZ,1906,435.5
MOZ,1907,434.8
MOZ,1908,433.9
MOZ,1909,433
MOZ,1910,432
MOZ,1911,431
MOZ,1912,430
MOZ,1913,429
MOZ,1914,427.9
MOZ,1915,426.9
MOZ,1916,425.9
MOZ,1917,424.8
MOZ,1918,423.8
MOZ,1919,422.8
MOZ,1920,421.7
MOZ,1921,420.7
MOZ,1922,419.7
MOZ,1923,418.7
MOZ,1924,417.7
MOZ,1925,416.8
MOZ,1926,415.8
MOZ,1927,414.8
MOZ,1928,413.8
MOZ,1929,412.9
MOZ,1930,411.9
MOZ,1931,410.9
MOZ,1932,409.9
MOZ,1933,408.9
MOZ,1934,408
MOZ,1935,407
MOZ,1936,406
MOZ,1937,405.1
MOZ,1938,404.1
MOZ,1939,403.1
MOZ,1940,402.1
MOZ,1941,401.1
MOZ,1942,400.2
MOZ,1943,399.2
MOZ,1944,398.2
MOZ,1945,397.2
MOZ,1946,396.2
MOZ,1947,395.3
MOZ,1948,394.3
MOZ,1949,393.3
MOZ,1950,392.3
MOZ,1951,389
MOZ,1952,382.1
MOZ,1953,374.9
MOZ,1954,367.2
MOZ,1955,355.2
MOZ,1956,343.6
MOZ,1957,332.4
MOZ,1958,321.5
MOZ,1959,311
MOZ,1960,300.8
MOZ,1961,291
MOZ,1962,281.5
MOZ,1963,280.8
MOZ,1964,279.8
MOZ,1965,278.9
MOZ,1966,278.1
MOZ,1967,277.1
MOZ,1968,276.2
MOZ,1969,275.1
MOZ,1970,273.8
MOZ,1971,272.7
MOZ,1972,271.6
MOZ,1973,270
MOZ,1974,268.6
MOZ,1975,267.4
MOZ,1976,266
MOZ,1977,265
MOZ,1978,263.9
MOZ,1979,263.1
MOZ,1980,262.5
MOZ,1981,261.5
MOZ,1982,260.4
MOZ,1983,258.8
MOZ,1984,256.8
MOZ,1985,254.1
MOZ,1986,251.1
MOZ,1987,247.8
MOZ,1988,244.5
MOZ,1989,241.2
MOZ,1990,237.9
MOZ,1991,234.1
MOZ,1992,229.8
MOZ,1993,224.6
MOZ,1994,218.5
MOZ,1995,211.4
MOZ,1996,203.4
MOZ,1997,194.6
MOZ,1998,185.5
MOZ,1999,176.5
MOZ,2000,168
MOZ,2001,160
MOZ,2002,152.7
MOZ,2003,146
MOZ,2004,139.7
MOZ,2005,133.7
MOZ,2006,128
MOZ,2007,120.9
MOZ,2008,114.4
MOZ,2009,108.7
MOZ,2010,103.8
MOZ,2011,98.9
MOZ,2012,93
MOZ,2013,87.2
MOZ,2014,83.4
MOZ,2015,80.6
MMR,1800,433.1
MMR,1801,433.1
MMR,1802,433.1
MMR,1803,433.1
MMR,1804,433.1
MMR,1805,433.1
MMR,1806,433.1
MMR,1807,433.1
MMR,1808,433.1
MMR,1809,433.1
MMR,1810,433.1
MMR,1811,433.1
MMR,1812,433.1
MMR,1813,433.1
MMR,1814,433.1
MMR,1815,433.1
MMR,1816,433.1
MMR,1817,433.1
MMR,1818,433.1
MMR,1819,433.1
MMR,1820,433.1
MMR,1821,433.1
MMR,1822,433.1
MMR,1823,433.1
MMR,1824,433.1
MMR,1825,433.1
MMR,1826,433.1
MMR,1827,433.1
MMR,1828,433.1
MMR,1829,433.1
MMR,1830,433.1
MMR,1831,433.1
MMR,1832,433.1
MMR,1833,433.1
MMR,1834,433.1
MMR,1835,433.1
MMR,1836,433.1
MMR,1837,433.1
MMR,1838,433.1
MMR,1839,433.1
MMR,1840,433.1
MMR,1841,433.1
MMR,1842,433.1
MMR,1843,433.1
MMR,1844,433.1
MMR,1845,433.1
MMR,1846,433.1
MMR,1847,433.1
MMR,1848,433.1
MMR,1849,433.1
MMR,1850,433.1
MMR,1851,433.1
MMR,1852,433.1
MMR,1853,433.1
MMR,1854,433.1
MMR,1855,433.1
MMR,1856,433.1
MMR,1857,433.1
MMR,1858,433.1
MMR,1859,433.1
MMR,1860,433.1
MMR,1861,433.1
MMR,1862,433.1
MMR,1863,433.1
MMR,1864,433.1
MMR,1865,433.1
MMR,1866,433.1
MMR,1867,433.1
MMR,1868,433.1
MMR,1869,433.1
MMR,1870,433.1
MMR,1871,433.1
MMR,1872,433.1
MMR,1873,433.1
MMR,1874,433.1
MMR,1875,433.1
MMR,1876,433.1
MMR,1877,433.1
MMR,1878,433.1
MMR,1879,433.1
MMR,1880,433.1
MMR,1881,433.1
MMR,1882,433.1
MMR,1883,433.1
MMR,1884,433.1
MMR,1885,433.1
MMR,1886,433.1
MMR,1887,433.1
MMR,1888,433.1
MMR,1889,433.1
MMR,1890,433.1
MMR,1891,433.1
MMR,1892,433.1
MMR,1893,433.1
MMR,1894,433.1
MMR,1895,433.1
MMR,1896,433
MMR,1897,432.9
MMR,1898,432.7
MMR,1899,432.5
MMR,1900,432.2
MMR,1901,431.8
MMR,1902,431.4
MMR,1903,430.9
MMR,1904,430.3
MMR,1905,429.6
MMR,1906,428.9
MMR,1907,428.2
MMR,1908,427.3
MMR,1909,426.4
MMR,1910,425.5
MMR,1911,424.5
MMR,1912,423.5
MMR,1913,422.4
MMR,1914,421.4
MMR,1915,420.4
MMR,1916,419.4
MMR,1917,418.4
MMR,1918,417.4
MMR,1919,416.4
MMR,1920,415.3
MMR,1921,414.3
MMR,1922,413.3
MMR,1923,412.3
MMR,1924,411.3
MMR,1925,410.3
MMR,1926,409.2
MMR,1927,408.2
MMR,1928,407.2
MMR,1929,406.3
MMR,1930,405.4
MMR,1931,404.4
MMR,1932,403.5
MMR,1933,402.6
MMR,1934,401.7
MMR,1935,400.7
MMR,1936,399.8
MMR,1937,398.9
MMR,1938,398
MMR,1939,397
MMR,1940,396.1
MMR,1941,395.2
MMR,1942,429.1
MMR,1943,421.7
MMR,1944,425.8
MMR,1945,426
MMR,1946,413.7
MMR,1947,400.4
MMR,1948,388.6
MMR,1949,373.7
MMR,1950,358
MMR,1951,348.9
MMR,1952,340.1
MMR,1953,331.4
MMR,1954,323
MMR,1955,314.8
MMR,1956,306.8
MMR,1957,299
MMR,1958,291.4
MMR,1959,283.9
MMR,1960,276.7
MMR,1961,263.6
MMR,1962,251.1
MMR,1963,239.1
MMR,1964,227.8
MMR,1965,217
MMR,1966,206.7
MMR,1967,196.8
MMR,1968,187.5
MMR,1969,183.3
MMR,1970,179.2
MMR,1971,175.2
MMR,1972,171.2
MMR,1973,167.1
MMR,1974,163.2
MMR,1975,159.1
MMR,1976,155.3
MMR,1977,151.2
MMR,1978,147.3
MMR,1979,143.6
MMR,1980,140
MMR,1981,136.7
MMR,1982,133.4
MMR,1983,130.3
MMR,1984,127.2
MMR,1985,124.3
MMR,1986,121.3
MMR,1987,118.5
MMR,1988,115.6
MMR,1989,112.7
MMR,1990,109.9
MMR,1991,107
MMR,1992,104.1
MMR,1993,101.1
MMR,1994,98.2
MMR,1995,95.4
MMR,1996,92.7
MMR,1997,90
MMR,1998,87.4
MMR,1999,84.8
MMR,2000,82.3
MMR,2001,79.9
MMR,2002,77.5
MMR,2003,75.2
MMR,2004,72.8
MMR,2005,70.5
MMR,2006,68.1
MMR,2007,65.8
MMR,2008,87.2
MMR,2009,61.4
MMR,2010,59.3
MMR,2011,57.2
MMR,2012,55.3
MMR,2013,53.5
MMR,2014,51.7
MMR,2015,50
NAM,1800,412.3
NAM,1801,412.3
NAM,1802,412.3
NAM,1803,412.3
NAM,1804,412.3
NAM,1805,412.3
NAM,1806,412.3
NAM,1807,412.3
NAM,1808,412.3
NAM,1809,412.3
NAM,1810,412.3
NAM,1811,412.3
NAM,1812,412.3
NAM,1813,412.3
NAM,1814,412.3
NAM,1815,412.3
NAM,1816,412.3
NAM,1817,412.3
NAM,1818,412.3
NAM,1819,412.3
NAM,1820,412.3
NAM,1821,412.3
NAM,1822,412.3
NAM,1823,412.3
NAM,1824,412.3
NAM,1825,412.3
NAM,1826,412.3
NAM,1827,412.3
NAM,1828,412.3
NAM,1829,412.3
NAM,1830,412.3
NAM,1831,412.3
NAM,1832,412.3
NAM,1833,412.3
NAM,1834,412.3
NAM,1835,412.3
NAM,1836,412.3
NAM,1837,412.3
NAM,1838,412.3
NAM,1839,412.3
NAM,1840,412.3
NAM,1841,412.3
NAM,1842,412.3
NAM,1843,412.3
NAM,1844,412.3
NAM,1845,412.3
NAM,1846,412.3
NAM,1847,412.3
NAM,1848,412.3
NAM,1849,412.3
NAM,1850,412.3
NAM,1851,412.3
NAM,1852,412.3
NAM,1853,412.3
NAM,1854,412.3
NAM,1855,412.3
NAM,1856,412.3
NAM,1857,412.3
NAM,1858,412.3
NAM,1859,412.3
NAM,1860,412.3
NAM,1861,412.3
NAM,1862,412.3
NAM,1863,412.3
NAM,1864,412.3
NAM,1865,412.3
NAM,1866,412.3
NAM,1867,412.3
NAM,1868,412.3
NAM,1869,412.3
NAM,1870,412.3
NAM,1871,412.3
NAM,1872,412.3
NAM,1873,412.3
NAM,1874,412.3
NAM,1875,412.3
NAM,1876,412.3
NAM,1877,412.3
NAM,1878,412.3
NAM,1879,412.3
NAM,1880,412.3
NAM,1881,412.3
NAM,1882,412.3
NAM,1883,412.3
NAM,1884,412.3
NAM,1885,412.3
NAM,1886,412.3
NAM,1887,412.3
NAM,1888,412.3
NAM,1889,412.3
NAM,1890,412.3
NAM,1891,412.3
NAM,1892,412.3
NAM,1893,412.3
NAM,1894,412.3
NAM,1895,412.3
NAM,1896,412.2
NAM,1897,412.1
NAM,1898,412
NAM,1899,411.7
NAM,1900,411.4
NAM,1901,411.1
NAM,1902,410.7
NAM,1903,410.2
NAM,1904,409.6
NAM,1905,409
NAM,1906,408.4
NAM,1907,407.6
NAM,1908,406.8
NAM,1909,405.9
NAM,1910,405
NAM,1911,404.1
NAM,1912,403.1
NAM,1913,402.2
NAM,1914,401.2
NAM,1915,400.2
NAM,1916,399.3
NAM,1917,398.3
NAM,1918,397.3
NAM,1919,396.4
NAM,1920,395.4
NAM,1921,394.4
NAM,1922,393.5
NAM,1923,392.5
NAM,1924,391.5
NAM,1925,390.6
NAM,1926,389.6
NAM,1927,388.6
NAM,1928,387.4
NAM,1929,386.2
NAM,1930,385
NAM,1931,383.8
NAM,1932,382.6
NAM,1933,381.4
NAM,1934,380.2
NAM,1935,379
NAM,1936,377.8
NAM,1937,376.6
NAM,1938,375.4
NAM,1939,374.2
NAM,1940,373
NAM,1941,362.7
NAM,1942,352.6
NAM,1943,342.7
NAM,1944,334
NAM,1945,324.5
NAM,1946,315.1
NAM,1947,306
NAM,1948,297
NAM,1949,288.2
NAM,1950,279.5
NAM,1951,262.6
NAM,1952,246.8
NAM,1953,231.8
NAM,1954,217.8
NAM,1955,204.7
NAM,1956,192.3
NAM,1957,180.7
NAM,1958,169.7
NAM,1959,159.5
NAM,1960,149.8
NAM,1961,140.4
NAM,1962,131.6
NAM,1963,123.3
NAM,1964,115.5
NAM,1965,108.2
NAM,1966,101.4
NAM,1967,95
NAM,1968,95.6
NAM,1969,96.1
NAM,1970,96.6
NAM,1971,97.2
NAM,1972,97.8
NAM,1973,98.4
NAM,1974,98.9
NAM,1975,99.4
NAM,1976,99.9
NAM,1977,100.1
NAM,1978,100.1
NAM,1979,99.7
NAM,1980,98.7
NAM,1981,97.1
NAM,1982,94.9
NAM,1983,92.3
NAM,1984,89.2
NAM,1985,85.8
NAM,1986,82.4
NAM,1987,79.1
NAM,1988,76
NAM,1989,73
NAM,1990,70.4
NAM,1991,68.1
NAM,1992,66.3
NAM,1993,65.2
NAM,1994,64.9
NAM,1995,65.2
NAM,1996,66
NAM,1997,67.3
NAM,1998,68.7
NAM,1999,70.1
NAM,2000,71.4
NAM,2001,72.1
NAM,2002,72.4
NAM,2003,72.4
NAM,2004,71.7
NAM,2005,70.7
NAM,2006,68.7
NAM,2007,65.2
NAM,2008,62.2
NAM,2009,58.6
NAM,2010,55.4
NAM,2011,53.6
NAM,2012,51.9
NAM,2013,49.5
NAM,2014,47.7
NAM,2015,46.7
NRU,1990,56.9
NRU,1991,54.9
NRU,1992,53.1
NRU,1993,51.3
NRU,1994,49.6
NRU,1995,48
NRU,1996,46.4
NRU,1997,44.9
NRU,1998,43.5
NRU,1999,42.2
NRU,2000,41.2
NRU,2001,40.3
NRU,2002,39.5
NRU,2003,39
NRU,2004,38.8
NRU,2005,38.7
NRU,2006,39
NRU,2007,39.3
NRU,2008,39.7
NRU,2009,39.7
NRU,2010,39.4
NRU,2011,38.8
NRU,2012,38.1
NRU,2013,37.2
NRU,2014,36.3
NRU,2015,35.4
NPL,1800,407.2
NPL,1801,407.2
NPL,1802,407.2
NPL,1803,407.2
NPL,1804,407.2
NPL,1805,407.2
NPL,1806,407.2
NPL,1807,407.2
NPL,1808,407.2
NPL,1809,407.2
NPL,1810,407.2
NPL,1811,407.2
NPL,1812,407.2
NPL,1813,407.2
NPL,1814,407.2
NPL,1815,407.2
NPL,1816,407.2
NPL,1817,407.2
NPL,1818,407.2
NPL,1819,407.2
NPL,1820,407.2
NPL,1821,407.2
NPL,1822,407.2
NPL,1823,407.2
NPL,1824,407.2
NPL,1825,407.2
NPL,1826,407.2
NPL,1827,407.2
NPL,1828,407.2
NPL,1829,407.2
NPL,1830,407.2
NPL,1831,407.2
NPL,1832,407.2
NPL,1833,407.2
NPL,1834,407.2
NPL,1835,407.2
NPL,1836,407.2
NPL,1837,407.2
NPL,1838,407.2
NPL,1839,407.2
NPL,1840,407.2
NPL,1841,407.2
NPL,1842,407.2
NPL,1843,407.2
NPL,1844,407.2
NPL,1845,407.2
NPL,1846,407.2
NPL,1847,407.2
NPL,1848,407.2
NPL,1849,407.2
NPL,1850,407.2
NPL,1851,407.2
NPL,1852,407.2
NPL,1853,407.2
NPL,1854,407.2
NPL,1855,407.2
NPL,1856,407.2
NPL,1857,407.2
NPL,1858,407.2
NPL,1859,407.2
NPL,1860,407.2
NPL,1861,407.2
NPL,1862,407.2
NPL,1863,407.2
NPL,1864,407.2
NPL,1865,407.2
NPL,1866,407.2
NPL,1867,407.2
NPL,1868,407.2
NPL,1869,407.2
NPL,1870,407.2
NPL,1871,407.2
NPL,1872,407.2
NPL,1873,407.2
NPL,1874,407.2
NPL,1875,407.2
NPL,1876,407.2
NPL,1877,407.2
NPL,1878,407.2
NPL,1879,407.2
NPL,1880,407.2
NPL,1881,407.2
NPL,1882,407.2
NPL,1883,407.2
NPL,1884,407.2
NPL,1885,407.2
NPL,1886,407.2
NPL,1887,407.2
NPL,1888,407.2
NPL,1889,407.2
NPL,1890,407.2
NPL,1891,407.2
NPL,1892,407.2
NPL,1893,407.2
NPL,1894,407.2
NPL,1895,407.2
NPL,1896,407.1
NPL,1897,407
NPL,1898,406.9
NPL,1899,406.6
NPL,1900,406.4
NPL,1901,406
NPL,1902,405.6
NPL,1903,405.1
NPL,1904,404.6
NPL,1905,404
NPL,1906,403.3
NPL,1907,402.6
NPL,1908,401.8
NPL,1909,400.9
NPL,1910,400
NPL,1911,399
NPL,1912,398
NPL,1913,396.9
NPL,1914,395.9
NPL,1915,394.8
NPL,1916,393.8
NPL,1917,392.7
NPL,1918,391.6
NPL,1919,390.6
NPL,1920,389.6
NPL,1921,388.5
NPL,1922,387.4
NPL,1923,386.4
NPL,1924,385.4
NPL,1925,384.3
NPL,1926,383.3
NPL,1927,382.2
NPL,1928,381.2
NPL,1929,380.1
NPL,1930,379.1
NPL,1931,378
NPL,1932,377
NPL,1933,375.9
NPL,1934,374.9
NPL,1935,373.9
NPL,1936,372.8
NPL,1937,371.8
NPL,1938,370.7
NPL,1939,369.7
NPL,1940,368.6
NPL,1941,367.6
NPL,1942,364.5
NPL,1943,361.4
NPL,1944,358.4
NPL,1945,355.4
NPL,1946,352.4
NPL,1947,349.4
NPL,1948,346.4
NPL,1949,343.5
NPL,1950,340.6
NPL,1951,339.9
NPL,1952,339.3
NPL,1953,338.6
NPL,1954,337.8
NPL,1955,336.7
NPL,1956,335.8
NPL,1957,334.3
NPL,1958,332.9
NPL,1959,330.4
NPL,1960,327.1
NPL,1961,323
NPL,1962,318.1
NPL,1963,312.6
NPL,1964,306.5
NPL,1965,300
NPL,1966,293.1
NPL,1967,286.3
NPL,1968,279.8
NPL,1969,273.6
NPL,1970,267.6
NPL,1971,261.8
NPL,1972,256.2
NPL,1973,250.8
NPL,1974,245.3
NPL,1975,239.8
NPL,1976,234.2
NPL,1977,228.3
NPL,1978,222.2
NPL,1979,215.8
NPL,1980,209.4
NPL,1981,202.9
NPL,1982,196.3
NPL,1983,189.8
NPL,1984,183.2
NPL,1985,176.5
NPL,1986,169.5
NPL,1987,162.3
NPL,1988,155.1
NPL,1989,147.9
NPL,1990,140.7
NPL,1991,133.6
NPL,1992,126.7
NPL,1993,120
NPL,1994,113.7
NPL,1995,107.7
NPL,1996,101.8
NPL,1997,96.3
NPL,1998,90.8
NPL,1999,85.6
NPL,2000,80.6
NPL,2001,75.9
NPL,2002,71.5
NPL,2003,67.4
NPL,2004,63.5
NPL,2005,60
NPL,2006,56.6
NPL,2007,53.6
NPL,2008,50.7
NPL,2009,48
NPL,2010,45.4
NPL,2011,43.1
NPL,2012,40.9
NPL,2013,39
NPL,2014,37.4
NPL,2015,35.8
NLD,1800,323.5
NLD,1801,323.5
NLD,1802,323.5
NLD,1803,323.5
NLD,1804,323.5
NLD,1805,323.5
NLD,1806,323.5
NLD,1807,323.5
NLD,1808,323.5
NLD,1809,323.5
NLD,1810,323.5
NLD,1811,323.5
NLD,1812,323.5
NLD,1813,323.5
NLD,1814,323.5
NLD,1815,323.5
NLD,1816,323.5
NLD,1817,323.5
NLD,1818,323.5
NLD,1819,323.5
NLD,1820,323.5
NLD,1821,323.5
NLD,1822,323.5
NLD,1823,323.5
NLD,1824,323.5
NLD,1825,323.5
NLD,1826,323.5
NLD,1827,323.5
NLD,1828,323.5
NLD,1829,323.5
NLD,1830,323.5
NLD,1831,317.3
NLD,1832,311.3
NLD,1833,305.3
NLD,1834,299.5
NLD,1835,293.8
NLD,1836,288.2
NLD,1837,282.7
NLD,1838,277.3
NLD,1839,272
NLD,1840,266.8
NLD,1841,277.8
NLD,1842,322
NLD,1843,274.7
NLD,1844,266.8
NLD,1845,273.2
NLD,1846,373.8
NLD,1847,338.3
NLD,1848,295.9
NLD,1849,274.7
NLD,1850,293.7
NLD,1851,303.6
NLD,1852,315.4
NLD,1853,293.1
NLD,1854,297.6
NLD,1855,343.1
NLD,1856,308.9
NLD,1857,341.7
NLD,1858,329.8
NLD,1859,389.6
NLD,1860,317.5
NLD,1861,332.8
NLD,1862,314.7
NLD,1863,320.3
NLD,1864,315.2
NLD,1865,341.5
NLD,1866,331.4
NLD,1867,310
NLD,1868,337.3
NLD,1869,288.8
NLD,1870,327.6
NLD,1871,368.6
NLD,1872,344.5
NLD,1873,312.5
NLD,1874,286.9
NLD,1875,324.9
NLD,1876,300.4
NLD,1877,284.7
NLD,1878,298.8
NLD,1879,283
NLD,1880,314.2
NLD,1881,276.2
NLD,1882,268.6
NLD,1883,283.3
NLD,1884,305.2
NLD,1885,270.5
NLD,1886,295.8
NLD,1887,255.5
NLD,1888,267.2
NLD,1889,267.1
NLD,1890,259.2
NLD,1891,263
NLD,1892,262.5
NLD,1893,248.6
NLD,1894,230.9
NLD,1895,244.3
NLD,1896,226.4
NLD,1897,214.4
NLD,1898,226
NLD,1899,215.1
NLD,1900,221.3
NLD,1901,229.3
NLD,1902,202.3
NLD,1903,196.8
NLD,1904,207.5
NLD,1905,190.3
NLD,1906,185.4
NLD,1907,171.6
NLD,1908,185.5
NLD,1909,154.1
NLD,1910,161.4
NLD,1911,188.4
NLD,1912,138
NLD,1913,140.4
NLD,1914,143.2
NLD,1915,135.2
NLD,1916,140.8
NLD,1917,140.6
NLD,1918,179.2
NLD,1919,149.9
NLD,1920,123.8
NLD,1921,115.3
NLD,1922,105.5
NLD,1923,94.43
NLD,1924,83.01
NLD,1925,81.55
NLD,1926,85.93
NLD,1927,83.49
NLD,1928,73.86
NLD,1929,81.86
NLD,1930,70.29
NLD,1931,67.28
NLD,1932,62.44
NLD,1933,56.88
NLD,1934,56.38
NLD,1935,52.45
NLD,1936,52.03
NLD,1937,49.26
NLD,1938,49.47
NLD,1939,44.89
NLD,1940,52.06
NLD,1941,56.83
NLD,1942,54.14
NLD,1943,62.11
NLD,1944,70.77
NLD,1945,103.8
NLD,1946,62.09
NLD,1947,41.86
NLD,1948,35.88
NLD,1949,33.4
NLD,1950,31.9
NLD,1951,30.4
NLD,1952,29
NLD,1953,27.6
NLD,1954,26.3
NLD,1955,25.1
NLD,1956,24
NLD,1957,23.1
NLD,1958,22.2
NLD,1959,21.5
NLD,1960,20.8
NLD,1961,20.3
NLD,1962,19.7
NLD,1963,19.3
NLD,1964,18.8
NLD,1965,18.3
NLD,1966,17.9
NLD,1967,17.4
NLD,1968,16.9
NLD,1969,16.4
NLD,1970,15.8
NLD,1971,15.3
NLD,1972,14.7
NLD,1973,14.1
NLD,1974,13.6
NLD,1975,13.1
NLD,1976,12.6
NLD,1977,12.1
NLD,1978,11.6
NLD,1979,11.2
NLD,1980,10.9
NLD,1981,10.6
NLD,1982,10.4
NLD,1983,10.2
NLD,1984,9.9
NLD,1985,9.7
NLD,1986,9.5
NLD,1987,9.2
NLD,1988,8.9
NLD,1989,8.6
NLD,1990,8.3
NLD,1991,8
NLD,1992,7.7
NLD,1993,7.4
NLD,1994,7.1
NLD,1995,6.9
NLD,1996,6.7
NLD,1997,6.5
NLD,1998,6.4
NLD,1999,6.3
NLD,2000,6.2
NLD,2001,6.1
NLD,2002,5.9
NLD,2003,5.7
NLD,2004,5.6
NLD,2005,5.4
NLD,2006,5.2
NLD,2007,5
NLD,2008,4.8
NLD,2009,4.6
NLD,2010,4.4
NLD,2011,4.3
NLD,2012,4.2
NLD,2013,4
NLD,2014,3.9
NLD,2015,3.8
NCL,1980,49.8
NCL,1981,47.51
NCL,1982,45.34
NCL,1983,43.28
NCL,1984,41.34
NCL,1985,39.51
NCL,1986,37.79
NCL,1987,36.18
NCL,1988,34.67
NCL,1989,33.25
NCL,1990,31.91
NCL,1991,30.66
NCL,1992,29.48
NCL,1993,28.37
NCL,1994,27.33
NCL,1995,26.33
NCL,1996,25.39
NCL,1997,24.5
NCL,1998,23.66
NCL,1999,22.85
NCL,2000,22.09
NCL,2001,21.37
NCL,2002,20.69
NCL,2003,20.04
NCL,2004,19.43
NCL,2005,18.84
NCL,2006,18.29
NCL,2007,17.76
NCL,2008,17.26
NCL,2009,16.78
NCL,2010,16.32
NCL,2011,15.86
NCL,2012,15.43
NCL,2013,15
NCL,2014,14.58
NCL,2015,14.18
NZL,1800,391
NZL,1801,391
NZL,1802,391
NZL,1803,391
NZL,1804,391
NZL,1805,391
NZL,1806,391
NZL,1807,391
NZL,1808,391
NZL,1809,391
NZL,1810,391
NZL,1811,391
NZL,1812,391
NZL,1813,391
NZL,1814,391
NZL,1815,391
NZL,1816,391
NZL,1817,391
NZL,1818,391
NZL,1819,391
NZL,1820,391
NZL,1821,391
NZL,1822,391
NZL,1823,391
NZL,1824,391
NZL,1825,391
NZL,1826,391
NZL,1827,391
NZL,1828,391
NZL,1829,391
NZL,1830,391
NZL,1831,391
NZL,1832,391
NZL,1833,391
NZL,1834,391
NZL,1835,391
NZL,1836,391
NZL,1837,391
NZL,1838,391
NZL,1839,391
NZL,1840,391
NZL,1841,391
NZL,1842,391
NZL,1843,391
NZL,1844,391
NZL,1845,391
NZL,1846,391
NZL,1847,391
NZL,1848,391
NZL,1849,391
NZL,1850,391
NZL,1851,391
NZL,1852,391
NZL,1853,346.1
NZL,1854,306.3
NZL,1855,271.1
